"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       13853,      -7.294314113,      -3.519005354,      -5.231782637,      -1.843711493,      -6.897531011
          0,           0,       13854,      -7.294416198,      -3.519108624,      -5.231871827,      -1.843812423,      -6.897612441
          0,           0,       13855,      -7.294518067,      -3.519211894,      -5.231961395,      -1.843913129,      -6.897693876
          0,           0,       13856,       -7.29461971,      -3.519315165,      -5.232050944,      -1.844013531,      -6.897775315
          0,           0,       13857,      -7.294721099,      -3.519418436,      -5.232140569,      -1.844113659,      -6.897856759
          0,           0,       13858,      -7.294822229,      -3.519521706,      -5.232231077,      -1.844213495,      -6.897938207
          0,           0,       13859,      -7.294923122,      -3.519624978,      -5.232322206,      -1.844313055,       -6.89801966
          0,           0,       13860,      -7.295023737,      -3.519728249,      -5.232414878,      -1.844412333,      -6.898101118
          0,           0,       13861,      -7.295124128,      -3.519831521,      -5.232507656,       -1.84451133,       -6.89818258
          0,           0,       13862,      -7.295224379,      -3.519934794,      -5.232600877,       -1.84461021,      -6.898264046
          0,           0,       13863,      -7.295324536,      -3.520038068,      -5.232695836,      -1.844709004,      -6.898345517
          0,           0,       13864,      -7.295424483,      -3.520141344,      -5.232789955,      -1.844807585,      -6.898426992
          0,           0,       13865,      -7.295524533,      -3.520244622,       -5.23288507,      -1.844906268,      -6.898508472
          0,           0,       13866,      -7.295624556,      -3.520347902,      -5.232980323,      -1.845004945,      -6.898589955
          0,           0,       13867,      -7.295724764,      -3.520451185,      -5.233076137,      -1.845103799,      -6.898671444
          0,           0,       13868,      -7.295825049,      -3.520554472,      -5.233171649,      -1.845202759,      -6.898752936
          0,           0,       13869,      -7.295925436,      -3.520657762,      -5.233266996,      -1.845301846,      -6.898834433
          0,           0,       13870,      -7.296026151,      -3.520761055,      -5.233362495,      -1.845401248,      -6.898915934
          0,           0,       13871,      -7.296127116,      -3.520864353,      -5.233457411,      -1.845500929,       -6.89899744
          0,           0,       13872,      -7.296229541,      -3.520967664,      -5.233552731,      -1.845602182,       -6.89907895
          0,           0,       13873,      -7.296338133,      -3.521071024,      -5.233648167,      -1.845710043,      -6.899160464
          0,           0,       13874,      -7.296447357,      -3.521174392,       -5.23374645,      -1.845818348,      -6.899241983
          0,           0,       13875,      -7.296557348,      -3.521277767,      -5.233845797,      -1.845927113,      -6.899323505
          0,           0,       13876,      -7.296667665,      -3.521381146,      -5.233948724,      -1.846036054,      -6.899405033
          0,           0,       13877,      -7.296778237,      -3.521484529,      -5.234052385,      -1.846145181,      -6.899486564
          0,           0,       13878,      -7.296888505,      -3.521587918,      -5.234157507,      -1.846253926,      -6.899568099
          0,           0,       13879,        -7.2969995,      -3.521691308,      -5.234260742,      -1.846363443,      -6.899649639
          0,           0,       13880,      -7.297110865,      -3.521794701,      -5.234363803,      -1.846473414,      -6.899731183
          0,           0,       13881,      -7.297222452,        -3.5218981,      -5.234465379,      -1.846583667,       -6.89981273
          0,           0,       13882,      -7.297334421,      -3.522001503,      -5.234565667,      -1.846694322,      -6.899894282
          0,           0,       13883,      -7.297446902,      -3.522104911,      -5.234663569,      -1.846805547,      -6.899975837
          0,           0,       13884,      -7.297559732,      -3.522208325,      -5.234759614,      -1.846917108,      -6.900057397
          0,           0,       13885,      -7.297672753,      -3.522311742,      -5.234853666,        -1.8470289,      -6.900138961
          0,           0,       13886,      -7.297786078,      -3.522415163,      -5.234946815,      -1.847140946,      -6.900220529
          0,           0,       13887,      -7.297899445,      -3.522518587,      -5.235038954,      -1.847253018,      -6.900302102
          0,           0,       13888,       -7.29801295,      -3.522622014,      -5.235129843,      -1.847365149,      -6.900383679
          0,           0,       13889,      -7.298126479,      -3.522725443,      -5.235221671,      -1.847477287,      -6.900465261
          0,           0,       13890,      -7.298240413,      -3.522828878,      -5.235312178,      -1.847589798,      -6.900546847
          0,           0,       13891,      -7.298358355,      -3.522932346,      -5.235403685,      -1.847706591,      -6.900628438
          0,           0,       13892,      -7.298475531,       -3.52303581,       -5.23549748,      -1.847822072,      -6.900710033
          0,           0,       13893,      -7.298591773,      -3.523139269,      -5.235593263,      -1.847936404,      -6.900791633
          0,           0,       13894,      -7.298707064,      -3.523242723,      -5.235690834,      -1.848049682,      -6.900873237
          0,           0,       13895,      -7.298821399,      -3.523346173,      -5.235788312,       -1.84816203,      -6.900954845
          0,           0,       13896,      -7.298934946,      -3.523449619,      -5.235885872,      -1.848273632,      -6.901036459
          0,           0,       13897,      -7.299047613,       -3.52355306,      -5.235983773,      -1.848384462,      -6.901118076
          0,           0,       13898,      -7.299159593,      -3.523656498,          -5.23608,      -1.848494634,      -6.901199698
          0,           0,       13899,      -7.299270812,      -3.523759933,      -5.236175666,      -1.848604186,      -6.901281324
          0,           0,       13900,      -7.299381401,      -3.523863365,      -5.236271099,      -1.848713127,      -6.901362955
          0,           0,       13901,      -7.299491428,      -3.523966795,       -5.23636424,      -1.848821563,       -6.90144459
          0,           0,       13902,      -7.299600903,      -3.524070223,      -5.236455811,      -1.848929519,      -6.901526229
          0,           0,       13903,      -7.299710018,      -3.524173649,      -5.236546914,      -1.849037126,      -6.901607873
          0,           0,       13904,      -7.299818716,      -3.524277075,      -5.236637059,      -1.849144325,      -6.901689521
          0,           0,       13905,      -7.299926909,      -3.524380499,      -5.236725869,      -1.849251041,      -6.901771174
          0,           0,       13906,      -7.300034825,      -3.524483923,      -5.236814458,      -1.849357454,      -6.901852832
          0,           0,       13907,      -7.300142349,      -3.524587346,      -5.236903612,      -1.849463489,      -6.901934494
          0,           0,       13908,      -7.300249535,      -3.524690768,      -5.236991819,      -1.849569134,       -6.90201616
          0,           0,       13909,      -7.300356501,      -3.524794191,      -5.237080277,       -1.84967455,      -6.902097831
          0,           0,       13910,      -7.300463166,      -3.524897613,       -5.23716957,      -1.849779633,      -6.902179506
          0,           0,       13911,      -7.300569493,      -3.525001036,      -5.237260186,      -1.849884369,      -6.902261186
          0,           0,       13912,      -7.300675753,      -3.525104459,       -5.23734904,      -1.849988984,      -6.902342871
          0,           0,       13913,      -7.300781826,      -3.525207883,      -5.237440668,      -1.850093402,      -6.902424559
